src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors,comments,logg,logg Err,N_planets,R_s,R_s Err,R_p,R_p Err,T_eq,T_eff,T_eff Err,Insol_p,SNR_p,Centroid offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Created,Updated
spoc,49771092,00542.01,PC,96.066219,-28.134667,14.739,0.019,1469.060024,0.003,1.63127,0.000422,1.194244,0.364444,16058.49046,2055.5278,6,marginal signal,4.48093,2.00353,1,0.878845,0.878845,11.314464,11.793091,1311.117456,5084.0,181.0,698.372934,7.629785,False,3,4,3,3,4,4,4,2019-02-26 17:36:48.416958+00:00,2019-03-15 00:58:11.864366+00:00
spoc,53593457,00543.01,PC,100.306,-3.9255,15.183,0.06,1468.332102,0.003362,0.530893,0.000146,1.910177,0.234509,33453.597195,3058.0403,6,possible secondary,5.0795,0.549539,1,0.193,0.044,3.747202,0.900232,714.019239,3085.0,99.0,61.427191,9.624941,False,3,4,3,3,4,4,4,2019-02-26 17:36:49.035103+00:00,2019-03-15 00:58:11.850475+00:00
spoc,50618703,00544.01,PC,82.289925,-0.34256,9.577,0.018,1469.758806,0.001543,1.548214,0.000198,1.216062,0.129462,865.599307,63.14923,6,,4.67631,0.316736,1,0.655328,0.096172,2.322642,0.394822,1081.551089,4665.0,177.0,323.377022,12.803771,False,1,4,1,1,4,4,4,2019-02-26 17:36:48.548903+00:00,2019-03-15 00:58:11.845861+00:00
spoc,37168957,00545.01,PC,98.172412,-0.031587,14.165,0.018,1470.175133,0.001927,1.899994,0.00032,2.406097,0.159322,33129.114243,1674.9408,6,CoRoT-18 b,4.41615,0.0,1,1.0,0.0,18.261274,0.96847,1396.703128,5440.0,0.0,899.367987,18.792747,False,5,5,5,5,5,5,5,2019-02-26 17:36:47.450384+00:00,2019-03-15 00:58:11.827272+00:00
spoc,36440357,00546.01,PC,102.194661,-0.672775,13.118,0.019,1475.332024,0.002959,9.198554,0.004151,4.403735,0.293327,18326.876374,943.7915,6,CoRoT-4 b,4.36651,0.0,1,1.17,0.0,16.119498,0.863014,982.903914,6190.0,0.0,220.579557,17.856768,False,5,5,5,5,5,5,5,2019-02-26 17:36:46.936784+00:00,2019-03-15 00:58:11.818002+00:00
spoc,36352297,00547.01,PC,102.079884,-3.102146,12.989,0.02,1469.067593,0.000856,1.509017,0.000109,2.474587,0.064258,24016.327449,479.60803,6,CoRoT-1 b,4.32551,0.0,1,1.11,0.0,17.582953,0.339366,1737.94232,5950.0,0.0,2156.067915,28.433636,False,5,5,5,5,5,5,5,2019-02-26 17:36:46.724916+00:00,2019-03-15 00:58:11.808695+00:00
spoc,42821097,00548.01,PC,97.033583,-0.170683,13.098,0.018,1468.686297,0.003721,3.895456,0.001237,4.766844,0.301801,7339.557484,442.88776,6,CoRoT-19 b,4.08625,0.0,1,1.65,0.0,14.36393,1.044916,1518.510572,6090.0,0.0,1256.586185,12.424889,False,5,5,5,5,5,5,5,2019-02-26 17:36:47.817399+00:00,2019-03-15 00:58:11.803998+00:00
spoc,32830028,00549.01,PC,86.7522,-24.8422,14.31,0.059,1468.344415,0.000477,0.516278,2.1e-05,0.565611,0.106334,20289.210823,1032.7452,6,marginal signal,5.10976,0.525773,2,0.169,0.037,2.442348,0.6369,679.615407,3009.0,97.0,50.416636,18.210543,False,3,3,3,3,4,4,4,2019-02-26 17:36:46.389251+00:00,2019-03-15 00:58:11.799342+00:00
spoc,31374837,00431.02,PC,83.269151,-26.724584,8.1134,0.018527,1468.764254,0.000877,0.490036,3.7e-05,1.098849,0.086693,301.610868,14.65113,6,may be a companion to 12.45-day .01 candidate,4.41,0.22,1,0.802493,0.090301,1.426612,0.772789,1906.23422,4891.0,113.0,3120.513373,16.250366,False,1,4,1,1,4,4,4,2019-02-26 17:36:46.285228+00:00,2019-03-15 00:58:11.775007+00:00
spoc,452866790,00488.01,PC,120.5953,3.3388,11.13,0.043,1492.202188,0.002097,1.198126,0.000192,1.059702,0.517039,1050.989348,125.17376,7,,4.91528,0.142281,1,0.347,0.021,1.161745,1.297553,690.494264,3332.0,63.0,53.723129,9.900291,False,1,1,1,1,4,4,4,2019-03-08 14:44:10.406715+00:00,2019-03-14 21:21:14.813105+00:00
spoc,453211454,00509.01,PC,117.92497,9.386054,7.905,0.018,1494.445731,0.001498,18.119809,0.002151,3.669772,0.189904,891.412821,42.6545,7,Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data.,4.438,0.0,1,0.996346,0.089708,3.073257,0.499603,667.154613,5560.26,43.3509,46.819522,19.772907,False,4,4,4,4,4,4,4,2019-03-08 14:44:10.452623+00:00,2019-03-14 21:21:14.808510+00:00
spoc,455096220,00489.01,PC,123.250764,4.787023,11.845,0.018,1492.341364,0.000899,3.646774,0.000246,3.909439,0.078559,9768.142809,168.00822,7,HAT-P-35,4.21513,0.0,1,1.44,0.0,14.522787,0.291142,1445.645277,6096.0,0.0,1032.209777,43.459698,False,5,5,5,5,5,5,5,2019-03-08 14:44:10.497164+00:00,2019-03-14 21:21:14.803903+00:00
spoc,455135327,00490.01,PC,123.949894,5.836719,9.911,0.019,1491.915755,0.000266,2.810577,5.7e-05,2.206894,0.016816,10758.744689,83.44645,7,HAT-P-30,4.35913,0.0,1,1.22,0.0,14.383886,0.081052,1500.848853,6304.0,0.0,1199.137078,157.99268,False,5,5,5,5,5,5,5,2019-03-08 14:44:10.541647+00:00,2019-03-14 21:21:14.799266+00:00
spoc,468987719,00491.01,PC,128.92574,10.206657,12.712,0.018,1493.547133,0.001036,3.333395,0.000286,3.154608,0.092968,15273.253893,345.08374,7,HAT-P-43,4.37683,0.0,1,1.1,0.0,13.689915,0.39006,1239.490159,5645.0,0.0,557.81904,33.69818,False,5,5,5,5,5,5,5,2019-03-08 14:44:10.630789+00:00,2019-03-14 21:21:14.789960+00:00
spoc,17746821,00492.01,PC,118.063416,12.139402,11.274,0.018,1493.168623,0.001231,3.122001,0.000285,3.813578,0.079483,6754.43285,132.66994,7,HAT-P-50b,4.08133,0.0,1,1.7,0.0,15.118677,0.233066,1697.394492,6280.0,0.0,1961.788371,38.926884,False,5,5,5,5,5,5,5,2019-03-08 14:44:06.777684+00:00,2019-03-14 21:21:14.780552+00:00
spoc,19025965,00493.01,PC,119.627943,12.883454,11.35,0.018,1493.31843,0.002594,5.947773,0.001378,2.11695,0.443768,2996.516811,272.20627,7,SG1 to check 19025962,4.56546,0.238209,1,0.715231,0.073857,3.839712,2.370027,686.960858,4383.0,174.0,52.631891,10.420923,False,2,4,1,1,4,4,4,2019-03-08 14:44:06.822701+00:00,2019-03-14 21:21:14.775888+00:00
spoc,19519368,00494.01,PC,124.69586,-6.785861,10.039,0.019,1493.296407,0.003535,1.701876,0.000465,1.837945,0.449351,447.04786,51.63069,7,Gaia DR2 R = 0.8 R_Sun; SG1 to check 195193366; dmag=5.3,4.67,0.16,1,1.0987,0.221968,2.329152,3.778988,1223.535608,4985.0,114.0,529.648142,8.022874,False,1,1,1,2,4,4,4,2019-03-08 14:44:06.867568+00:00,2019-03-14 21:21:14.771285+00:00
spoc,22529346,00495.01,PC,107.600274,-39.097387,10.038,0.018,1491.99869,0.000125,1.274931,1.2e-05,2.916478,0.009414,17386.841539,70.91662,7,WASP-121,4.24006,0.0,2,1.46,0.0,19.672784,0.060382,2158.570126,6459.0,0.0,5130.806667,234.72575,False,5,5,5,5,5,5,5,2019-03-08 14:44:06.925458+00:00,2019-03-14 21:21:14.762069+00:00
spoc,88977253,00496.01,PC,123.097667,-5.768655,12.296,0.019,1492.708311,0.000567,2.767691,0.000112,1.876437,0.042975,22690.263354,564.17865,7,V-shaped; Large planet; but could be close to 2 R_Jup.,4.2,0.05,1,1.54739,0.746179,28.980984,14.55595,1777.67495,6717.03,158.02,2360.100039,68.14428,False,3,3,3,3,4,4,4,2019-03-08 14:44:07.538638+00:00,2019-03-14 21:21:14.701612+00:00
spoc,108645766,00497.01,PC,112.4454,-28.4832,13.171,0.059,1492.914449,0.006628,2.974175,0.001636,3.031634,0.343247,11707.257241,1687.3541,7,Faint target; centroid analysis not reliable bc of crowded field; SG1 needed,4.94824,0.506965,1,0.302,0.065,3.756355,0.897648,492.177727,3333.0,102.0,13.86784,7.174169,False,3,4,3,3,4,4,4,2019-03-08 14:44:07.713003+00:00,2019-03-14 21:21:14.683145+00:00
spoc,121338379,00498.01,PC,129.09088,-3.860234,9.527,0.018,1491.89175,0.000553,0.275043,1.2e-05,0.7559,0.060879,995.21818,63.576267,7,Very short period; ; GAIA dmag=3.2 for nearby star 121338375,4.26662,2.00625,1,1.33412,1.33412,6.841338,9.718639,3378.526702,6218.0,195.0,30791.470114,20.782486,False,3,3,3,3,4,4,4,2019-03-08 14:44:07.755970+00:00,2019-03-14 21:21:14.678417+00:00
spoc,123702439,00499.01,PC,115.63884,-43.553839,10.101,0.019,1500.10736,0.001567,8.521168,0.002075,2.766093,0.427255,1515.222629,107.12024,7,"d_rp=4.4 for neighbor 5"" away",4.45722,0.328186,1,1.02891,0.156669,4.06389,1.581654,923.438945,5997.0,192.0,171.851667,14.60476,False,1,4,1,1,4,4,4,2019-03-08 14:44:07.845334+00:00,2019-03-14 21:21:14.669187+00:00
spoc,134200185,00500.01,PC,106.558238,-47.587196,9.32492,0.017959,1491.96185,0.002838,0.548213,0.000119,1.077637,0.204236,230.896794,34.00036,7,,4.50961,0.324858,1,0.784845,0.118543,1.582659,0.305716,1652.492044,4590.0,176.0,1762.294599,7.856921,False,1,1,1,1,4,4,4,2019-03-08 14:44:08.011197+00:00,2019-03-14 21:21:14.650685+00:00
spoc,134537478,00501.01,PC,108.301483,-42.409744,10.36,0.018,1493.272086,0.000263,1.710026,3.4e-05,2.199119,0.015975,11615.427535,77.65633,7,KELT-14,4.16816,0.0,1,1.52,0.0,18.49446,0.096149,1793.865988,5720.0,0.0,2447.264919,171.28387,False,5,5,5,5,5,5,5,2019-03-08 14:44:08.098053+00:00,2019-03-14 21:21:14.641453+00:00
spoc,172193428,00502.01,PC,98.531997,-28.404207,10.328,0.018,1493.776367,0.001612,2.941821,0.000381,1.543592,0.093928,2206.013235,280.13928,7,,4.16735,0.325713,1,1.36666,0.206991,7.997172,1.521215,1451.199389,5642.0,188.0,1048.164264,18.126085,False,3,4,3,3,4,4,4,2019-03-08 14:44:08.321561+00:00,2019-03-14 21:21:14.618348+00:00
spoc,186812530,00503.01,PC,124.32041,12.601365,9.187,0.018,1492.053368,0.000563,3.677469,0.000158,1.835655,0.044764,3648.055302,124.4756,7,slightly V-shaped; hot star; 12 Re,4.28126,0.47567,1,1.64528,0.35241,12.699243,3.160989,1859.258443,7887.0,218.0,2824.099874,52.764706,False,3,3,3,3,4,4,4,2019-03-08 14:44:08.643986+00:00,2019-03-14 21:21:14.581234+00:00
spoc,219164808,00504.01,PC,90.774153,-52.08437,9.757,0.078,1491.724059,0.000758,1.677303,9.2e-05,2.622396,0.057958,3282.25479,57.71929,7,"V-shaped;  d_rp=5 for neighbor 4-5"" away",4.17618,1.79143,1,1.66041,1.47426,15.498154,14.893731,2208.217588,6915.0,204.0,5619.380761,42.743786,False,3,3,3,3,4,4,4,2019-03-08 14:44:08.688670+00:00,2019-03-14 21:21:14.576539+00:00
spoc,268644785,00505.01,PC,117.415037,-52.120453,10.667,0.018,1494.135246,0.000429,3.329371,0.000118,4.049481,0.035538,11042.786131,96.789505,7,KELT-15,4.16979,0.0,1,1.48,0.0,15.876782,0.138143,1500.0551,6003.0,0.0,1196.602345,115.30672,False,5,5,5,5,5,5,5,2019-03-08 14:44:09.260909+00:00,2019-03-14 21:21:14.511566+00:00
spoc,274138511,00506.01,PC,116.687019,6.445668,10.378,0.018,1492.500001,0.003381,2.774207,0.000722,2.393565,0.531679,693.389889,66.471954,7,"Possible centroid; SG1 to check nearby stars. Nearest neighbor is 12.2"" away; one of 11 neighbours within 1'. Gaia has nothing closer and has 18 neighbors within 1'",4.44454,2.00384,1,0.945062,0.945062,2.582442,3.122172,1170.905839,5280.0,183.0,444.231028,9.472691,False,3,4,3,3,4,4,4,2019-03-08 14:44:09.305659+00:00,2019-03-14 21:21:14.506984+00:00
spoc,348538431,00507.01,PC,121.6294,-15.7646,13.237,0.047,1492.096537,0.000239,0.899485,1.6e-05,1.196347,0.0193,68222.535284,1121.6317,7,V-shaped; large planet,4.9469,0.402157,1,0.304,0.052,9.812343,2.201844,735.526423,3338.0,64.0,69.169417,94.90936,False,3,3,3,3,4,4,4,2019-03-08 14:44:09.802135+00:00,2019-03-14 21:21:14.451277+00:00
spoc,425206121,00508.01,PC,111.509536,7.61582,9.643,0.019,1494.135425,0.000307,4.611884,0.000121,4.202993,0.025055,10364.050547,71.50895,7,KELT-19A,4.14208,1.62475,1,1.81642,1.46106,19.339359,15.55616,1722.113756,7346.0,210.0,2078.587662,145.36423,False,5,5,5,5,5,5,5,2019-03-08 14:44:10.317399+00:00,2019-03-14 21:21:14.310772+00:00
spoc,4616072,00466.01,PC,101.994258,-21.910706,12.829,0.018,1469.061662,0.002086,4.18599,0.000656,2.846073,0.152545,12941.972915,555.39667,6,HATS-45,4.20094,0.0,1,1.5613,1.48549,19.057358,18.143288,1540.720528,6675.0,195.0,1331.730904,20.633278,False,5,5,5,5,5,5,5,2019-02-22 14:51:22.054097+00:00,2019-02-26 17:50:02.467216+00:00
spoc,20178111,00467.01,PC,89.897514,-40.39577,10.244,0.018,1468.622239,0.001911,1.734422,0.000265,2.183707,0.104703,1813.322633,142.08736,6,could be on 20178112,4.48757,0.273706,1,0.976838,0.120244,5.13675,0.694865,1510.845791,5890.0,191.0,1231.406829,16.904505,False,3,4,3,3,4,4,4,2019-02-22 14:51:22.145938+00:00,2019-02-26 17:50:02.458189+00:00
spoc,32499655,00437.01,PC,84.326774,-27.972613,13.468,0.018,1470.442042,0.00133,2.744154,0.00032,1.206148,0.193708,13851.048751,783.1242,6,HATS-44; GAIA radius 0.9Rsun; Rp=10.785 Re,4.438,0.0,1,1.0,0.0,11.701744,2.304704,1094.664464,4860.0,171.0,339.347833,17.209833,False,5,5,5,5,5,5,5,2019-02-22 14:51:22.280456+00:00,2019-02-26 17:50:02.444712+00:00
spoc,33521996,00468.01,PC,88.146797,-19.031654,13.292,0.018,1469.31168,0.000545,3.325285,0.000149,1.99828,0.045672,36142.733892,526.0874,6,HATS-6; GAIA Rstar=0.7Rsun,4.68255,0.0,1,0.57,0.0,10.983007,0.176058,652.231554,3724.0,0.0,42.768914,68.375946,False,5,5,5,5,5,5,5,2019-02-22 14:51:22.324939+00:00,2019-02-26 17:50:02.440275+00:00
spoc,33692729,00469.01,PC,93.058225,-14.650035,8.719,0.019,1474.567411,0.001922,13.632935,0.00264,4.422229,0.176513,1207.715363,56.476704,6,,4.5101,0.263951,1,0.988478,0.110174,3.685246,0.458452,783.527882,6114.0,194.0,89.071512,19.369371,False,1,4,1,1,4,4,4,2019-02-22 14:51:22.369411+00:00,2019-02-26 17:50:02.435800+00:00
spoc,37770169,00470.01,PC,94.009658,-25.031129,10.65,0.018,1474.492121,0.002071,12.194398,0.002908,3.137287,0.334608,2609.354512,144.83018,6,bright star to N,4.57259,0.29621,1,0.83213,0.112169,4.255776,1.148177,683.649319,5418.0,185.0,51.624344,18.219587,False,3,4,3,3,4,4,4,2019-02-22 14:51:22.459219+00:00,2019-02-26 17:50:02.426723+00:00
spoc,47911178,00471.01,PC,98.351101,-23.486203,9.776,0.018,1470.303946,0.000269,3.585617,8.4e-05,2.720185,0.02,12321.045878,75.38276,6,WASP-101,4.34435,0.0,1,1.29,0.0,15.523709,0.073182,1426.087739,6400.0,0.0,977.475737,179.14503,False,5,5,5,5,5,5,5,2019-02-22 14:51:22.637133+00:00,2019-02-26 17:50:02.408829+00:00
spoc,52280468,00472.01,PC,99.866803,-33.540286,12.29,0.018,1468.725188,6.5e-05,0.56826,3e-06,1.093578,0.005602,82635.600105,403.07355,6,no GAIA radius with Teff 3869K; large planet around an M star if real,4.438,0.0,1,1.0,0.0,41.564594,7.770934,1254.071054,3294.0,0.0,584.53373,337.59433,False,3,4,3,3,4,4,4,2019-02-22 14:51:22.726548+00:00,2019-02-26 17:50:02.399831+00:00
spoc,52640302,00473.01,PC,101.115035,-32.858403,11.988,0.018,1469.590346,0.000669,1.573285,8.8e-05,2.440019,0.050125,17145.070651,284.49948,6,WASP-64,4.38782,0.0,1,1.06,0.0,14.27412,0.253362,1507.13867,5400.0,0.0,1219.365361,38.977436,False,5,5,5,5,5,5,5,2019-02-22 14:51:22.771029+00:00,2019-02-26 17:50:02.395299+00:00
spoc,59843967,00474.01,PC,94.112075,-22.546884,12.696,0.018,1468.52065,0.000797,2.516825,0.000167,2.534952,0.066669,17324.826372,307.00836,6,HATS-4,4.50146,0.0,1,0.93,0.0,12.260274,0.315132,1207.726912,5403.0,0.0,502.800819,34.0931,False,5,5,5,5,5,5,5,2019-02-22 14:51:22.815239+00:00,2019-02-26 17:50:02.390787+00:00
spoc,77951245,00450.01,PC,79.004939,-31.412704,12.375,0.018,1475.312904,0.00044,10.71473,0.00061,2.051171,0.048144,56953.988607,1230.5623,6,follow-up in progress,4.438,0.0,1,1.0,0.0,34.284413,19.19111,436.840479,3054.0,0.0,8.606221,73.7741,False,3,4,3,3,4,4,4,2019-02-22 14:51:22.863606+00:00,2019-02-26 17:50:02.386051+00:00
spoc,78055054,00434.01,PC,80.53816,-30.970843,12.775,0.019,1469.971583,0.000739,4.388525,0.000305,3.041061,0.064183,26282.162297,411.7118,6,HATS-43,4.46488,2.00365,1,0.90834,0.90834,14.761666,14.764298,970.837484,5175.0,182.0,209.945779,52.053493,False,5,5,5,5,5,5,5,2019-02-22 14:51:22.908198+00:00,2019-02-26 17:50:02.381520+00:00
spoc,100608026,00475.01,PC,86.747994,-32.533083,10.773,0.018,1475.526163,0.003164,8.266552,0.004442,2.180063,0.677387,1646.009747,189.94168,6,,4.60015,0.224825,1,0.665406,0.063972,2.66914,2.903126,562.093725,4105.0,171.0,23.591521,9.327839,False,2,4,1,1,4,4,4,2019-02-22 14:51:22.952986+00:00,2019-02-26 17:50:02.377004+00:00
spoc,156987351,00476.01,PC,99.581432,-47.613869,8.853,0.02,1469.873622,0.001779,3.062959,0.000493,3.926219,0.061298,6560.316755,333.77582,6,check timing of possible pulsations; giant planet or EB; GAIA Rstar=2.3Rsun,4.11671,0.365191,1,1.94596,0.287747,16.945509,2.542714,2110.833525,7691.0,215.0,4691.772379,9.201258,False,3,4,3,3,4,4,4,2019-02-22 14:51:23.267561+00:00,2019-02-26 17:50:02.344634+00:00
spoc,170102285,00477.01,PC,101.127585,-42.761845,11.682,0.018,1470.661164,0.000354,2.944405,9.9e-05,2.45336,0.028374,21404.512981,183.15036,6,WASP-23,4.55754,0.0,1,0.77,0.0,11.440339,0.11837,1036.129723,5150.0,0.0,272.381453,123.08949,False,5,5,5,5,5,5,5,2019-02-22 14:51:23.401011+00:00,2019-02-26 17:50:02.330690+00:00
spoc,172464366,00478.01,PC,100.158828,-27.571419,11.056,0.018,1470.046418,0.000448,2.921685,0.000125,3.17791,0.030233,17562.44572,227.46902,6,centroid shift because of nearby bright star; some phase variation (non-synchronized) and possible secondary; DR2 RVs show 6.4 km/s scatter.,4.26074,0.377655,1,1.37266,0.22851,19.091127,3.182325,1576.090815,6332.0,196.0,1458.296906,79.50801,False,3,4,3,3,4,4,4,2019-02-22 14:51:23.489752+00:00,2019-02-26 17:50:02.321364+00:00
spoc,306362738,00479.01,PC,91.089454,-16.965303,10.77,0.018,1470.819699,0.000351,2.781764,9.6e-05,2.140641,0.02533,13196.879958,123.6283,6,WASP-49,4.4291,0.0,1,0.98,0.0,12.284557,0.101323,1255.692248,5600.0,0.0,587.562209,115.488434,False,5,5,5,5,5,5,5,2019-02-22 14:51:23.937013+00:00,2019-02-26 17:50:02.274767+00:00
spoc,317548889,00480.01,PC,88.378664,-16.264964,6.781,0.02,1469.565838,0.002004,6.866196,0.001569,3.556117,0.461265,345.232052,25.932364,6,centroid shift may be smaller than reported,4.438,0.0,1,1.62576,0.147934,3.083112,1.799577,1117.704692,6212.63,49.0057,368.832599,12.347524,False,1,4,1,1,4,4,4,2019-02-22 14:51:23.983060+00:00,2019-02-26 17:50:02.270104+00:00
spoc,339672028,00481.01,PC,110.512484,-57.384861,9.37,0.018,1470.316373,0.000823,10.331624,0.001158,5.817689,0.078783,4590.231151,67.77662,6,possible hot Jupiter,3.97699,0.288134,1,1.72714,0.226253,12.084461,1.596338,1090.276948,5760.0,189.0,333.939906,72.241066,False,3,4,3,3,4,4,4,2019-02-22 14:51:24.072184+00:00,2019-02-26 17:50:02.260819+00:00
spoc,365639282,00482.01,PC,81.3986,8.4409,13.088,0.066,1472.41279,0.004222,10.8717,0.00594,2.943958,0.429073,14603.37238,1752.6406,6,likely EB on 365639292; wrong period because triggering on spurious event at TJD 1469 instead of transit at TJD 1473. Transit is deeper than reported depth.,4.78092,0.353337,1,0.488,0.074,9.098964,23.361732,373.250606,3692.0,65.0,4.58694,11.663487,False,3,4,3,3,4,4,4,2019-02-22 14:51:24.294809+00:00,2019-02-26 17:50:02.237387+00:00
spoc,393414358,00483.01,PC,94.336431,-38.323257,10.417,0.018,1469.697416,0.000664,4.378015,0.000271,5.415178,0.058142,7120.322643,63.151173,6,WASP-63,4.01069,0.0,1,1.88,0.0,15.908963,0.229485,1405.362415,5570.0,0.0,921.879887,107.9839,False,5,5,5,5,5,5,5,2019-02-22 14:51:24.567153+00:00,2019-02-26 17:50:02.228038+00:00
spoc,427348923,00484.01,PC,83.531989,-0.207845,11.617,0.018,1468.427009,0.004125,4.730624,0.001619,4.319769,0.485811,2136.204613,160.96643,6,"could be on 427348561 which is 3x as large (2 Rsun) and 33% fainter; depth in 561 is 14.4 ppt so Rp=26 Re,assuming Gaia lower percentile R* = 1.99.",4.57,0.13,1,0.693875,0.110429,3.153407,1.244616,743.478254,4425.0,90.0,72.209458,9.913417,False,3,4,3,3,4,4,4,2019-02-22 14:51:24.657126+00:00,2019-02-26 17:50:02.218802+00:00
spoc,427352241,00485.01,PC,83.623049,-4.414893,9.969,0.018,1468.825486,0.002161,1.264563,0.00023,2.263794,0.16145,1627.93774,106.862656,6,2 stars in same pixel; dmag 0.4,4.28965,2.00468,1,1.26709,1.26709,8.411166,12.036409,1953.662802,6084.0,193.0,3442.86055,15.106661,False,3,4,3,3,4,4,4,2019-02-22 14:51:24.701952+00:00,2019-02-26 17:50:02.214066+00:00
spoc,425934411,00142.01,PC,4.60579,-62.847886,14.672,0.018,1325.489793,0.000851,0.853319,2.4e-05,1.139772,0.074358,27850.118196,1655.4967,2 1,Gaia stellar radii 0.69 Rsun.,4.438,0.0,1,1.0,0.0,21.80123,12.37259,1216.150954,3658.0,162.0,516.976666,22.001486,False,3,4,3,3,4,4,4,2018-10-22 18:35:46.048871+00:00,2019-02-25 16:43:43.659027+00:00
spoc,7624182,00412.01,PC,64.311397,-38.844151,8.768,0.019,1411.815795,0.00066,1.108467,5.2e-05,1.099309,0.139281,859.958482,34.553566,4,hot star; could still be a planet,3.80083,0.468308,2,3.06846,0.659386,9.470089,2.913827,4064.811993,8666.0,229.0,64518.290945,20.24239,False,3,4,3,3,4,4,4,2019-01-31 17:54:44.305199+00:00,2019-02-08 20:03:31.361260+00:00
spoc,1129033,00398.01,PC,37.155148,-7.060682,9.502,0.017,1410.984711,8.2e-05,1.360025,7e-06,2.156334,0.007497,16380.624812,42.159786,4,WASP-77A b,4.48298,0.0,1,0.95,0.0,12.20825,0.041732,1525.522472,5500.0,0.0,1279.957175,348.1485,False,5,5,5,5,5,5,5,2019-01-31 17:54:44.010882+00:00,2019-02-08 19:51:14.421911+00:00
spoc,257567854,00403.01,PC,52.818043,-23.819696,11.164,0.018,1411.901592,0.000546,3.532822,0.000138,3.44312,0.046901,11283.619423,137.88638,4,WASP-22b,4.34152,0.0,1,1.25,0.0,13.474905,0.184494,1372.120697,6153.0,0.0,837.703372,88.35828,False,5,5,5,5,5,5,5,2019-01-31 17:54:49.881292+00:00,2019-02-08 19:51:14.417490+00:00
spoc,122613513,00279.01,PC,41.188507,-32.210889,10.475,0.018,1411.359758,0.002557,11.493044,0.001809,2.353926,0.495941,1661.481473,162.14601,4,follow-up in progress,4.46332,0.440143,1,0.782234,0.166067,3.142474,2.516292,549.927904,4140.0,171.0,21.614442,8.376883,False,2,4,2,2,4,4,4,2019-01-31 17:54:46.381336+00:00,2019-02-08 19:51:14.408631+00:00
spoc,178284730,00418.01,PC,60.385614,-20.451086,10.261,0.019,1412.697264,0.00019,2.23598,3e-05,1.533632,0.01218,19644.670565,274.4483,4,WASP-140b,4.51363,0.0,1,0.87,0.0,14.149413,0.210841,1203.905258,5260.0,0.0,496.46684,151.72057,False,5,5,5,5,5,5,5,2019-01-31 17:54:49.136890+00:00,2019-02-08 19:51:14.355366+00:00
spoc,259511357,00271.01,PC,70.775334,-50.219614,8.412,0.021,1411.945767,0.001703,2.475732,0.000299,1.056895,0.345095,418.364873,42.9912,4,follow-up in progress,4.33135,0.387055,1,1.19508,0.217965,2.538582,2.900677,1507.224693,6025.0,192.0,1219.643778,10.372596,False,2,4,1,1,4,4,4,2019-01-31 17:54:50.041977+00:00,2019-02-08 19:51:14.350977+00:00
spoc,220479565,00269.01,PC,75.846109,-54.177194,12.27,0.018,1411.429201,0.001477,3.697582,0.0004,0.856725,0.398988,4963.044666,498.0945,4,no GAIA Rstar,4.438,0.0,1,1.0,0.0,7.079135,5.182592,735.56512,3607.0,0.0,69.183975,11.053213,False,3,4,3,3,4,4,4,2019-01-31 17:54:49.583466+00:00,2019-02-08 19:51:14.333349+00:00
